method,scenario_id,scenario,rep,N,n_X,sigma2_x,ATE_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias,converged,first_10_loss,last_10_loss,last_10_loss_sd,relative_drop,relative_sd
cmavae,5,N1000_nX10_sx3,17,1000,10,3,1.795766,1.210564,0.585202,0.325970,1.693848,1.118531,0.575318,0.383545,0.101918,0.092034,0.009884,-0.057575,True,69.447061,21.846599,0.012559,0.685421,0.000575
cmavae,5,N1000_nX10_sx3,18,1000,10,3,1.311231,0.899101,0.412130,0.293995,1.686177,1.110166,0.576011,0.384007,-0.374946,-0.211065,-0.163881,-0.090012,True,65.340100,21.867556,0.012409,0.665327,0.000567
cmavae,5,N1000_nX10_sx3,19,1000,10,3,2.105486,1.612160,0.493325,0.372216,1.700010,1.124277,0.575733,0.383822,0.405475,0.487883,-0.082408,-0.011606,True,67.367102,21.836239,0.010199,0.675862,0.000467
cmavae,5,N1000_nX10_sx3,20,1000,10,3,1.930800,1.404069,0.526730,0.308432,1.725723,1.148805,0.576919,0.384612,0.205077,0.255265,-0.050188,-0.076181,True,69.346552,21.984266,0.011019,0.682980,0.000501
cmavae,5,N1000_nX10_sx3,21,1000,10,3,1.837647,1.260289,0.577358,0.350124,1.730532,1.153943,0.576589,0.384393,0.107115,0.106346,0.000769,-0.034269,True,70.561369,21.808576,0.009934,0.690928,0.000456
cmavae,5,N1000_nX10_sx3,22,1000,10,3,1.885575,1.395525,0.490049,0.403906,1.708039,1.132278,0.575761,0.383841,0.177535,0.263247,-0.085712,0.020065,True,61.990515,21.768349,0.007538,0.648844,0.000346
cmavae,5,N1000_nX10_sx3,23,1000,10,3,1.663550,1.196461,0.467089,0.336104,1.701822,1.125732,0.576090,0.384060,-0.038271,0.070729,-0.109001,-0.047956,True,72.268591,21.837582,0.012136,0.697827,0.000556
cmavae,5,N1000_nX10_sx3,24,1000,10,3,1.724147,1.075205,0.648942,0.417362,1.711749,1.135905,0.575843,0.383895,0.012398,-0.060700,0.073098,0.033467,True,59.763353,21.609488,0.011587,0.638416,0.000536
cmavae,5,N1000_nX10_sx3,25,1000,10,3,1.679007,1.088748,0.590258,0.352346,1.685567,1.109977,0.575590,0.383726,-0.006560,-0.021229,0.014669,-0.031381,True,71.893812,22.112650,0.016332,0.692426,0.000739
cmavae,5,N1000_nX10_sx3,26,1000,10,3,1.958839,1.360950,0.597888,0.413777,1.719670,1.143617,0.576053,0.384035,0.239169,0.217334,0.021835,0.029741,True,65.463160,21.878860,0.010688,0.665784,0.000489
cmavae,5,N1000_nX10_sx3,27,1000,10,3,1.938881,1.519855,0.419025,0.283016,1.704978,1.129528,0.575450,0.383633,0.233903,0.390328,-0.156424,-0.100617,True,69.152212,22.020777,0.014153,0.681561,0.000643
cmavae,5,N1000_nX10_sx3,28,1000,10,3,1.722913,1.217062,0.505851,0.350770,1.744392,1.167685,0.576707,0.384471,-0.021478,0.049378,-0.070856,-0.033701,True,69.679252,21.811252,0.011446,0.686976,0.000525
cmavae,5,N1000_nX10_sx3,29,1000,10,3,1.748768,1.315374,0.433394,0.290406,1.699108,1.123569,0.575539,0.383693,0.049660,0.191804,-0.142145,-0.093286,True,69.406114,21.839037,0.015540,0.685344,0.000712
cmavae,5,N1000_nX10_sx3,30,1000,10,3,1.753485,1.172243,0.581241,0.395439,1.700371,1.125537,0.574834,0.383223,0.053114,0.046706,0.006408,0.012217,True,67.625839,22.135643,0.012491,0.672675,0.000564
cmavae,5,N1000_nX10_sx3,31,1000,10,3,1.980103,1.357003,0.623100,0.402554,1.715348,1.139039,0.576309,0.384206,0.264756,0.217965,0.046791,0.018348,True,64.401634,21.785366,0.012202,0.661726,0.000560
cmavae,5,N1000_nX10_sx3,32,1000,10,3,1.907807,1.259988,0.647819,0.291676,1.669903,1.093931,0.575972,0.383981,0.237904,0.166057,0.071847,-0.092306,True,63.960739,21.758032,0.011029,0.659822,0.000507
cmavae,5,N1000_nX10_sx3,33,1000,10,3,1.734328,1.058990,0.675338,0.495908,1.700036,1.125044,0.574992,0.383328,0.034292,-0.066054,0.100346,0.112580,True,65.467593,21.605851,0.013156,0.669976,0.000609
cmavae,5,N1000_nX10_sx3,34,1000,10,3,1.975056,1.417516,0.557541,0.460430,1.720492,1.144242,0.576250,0.384167,0.254565,0.273274,-0.018709,0.076264,True,67.954445,21.886044,0.009472,0.677931,0.000433
cmavae,5,N1000_nX10_sx3,35,1000,10,3,1.961163,1.397728,0.563435,0.342565,1.689091,1.113398,0.575694,0.383796,0.272072,0.284330,-0.012258,-0.041230,True,69.590329,21.794912,0.011112,0.686811,0.000510
cmavae,5,N1000_nX10_sx3,36,1000,10,3,1.873946,1.213326,0.660620,0.509690,1.723675,1.148307,0.575368,0.383579,0.150271,0.065019,0.085252,0.126111,True,64.896456,21.761169,0.011151,0.664679,0.000512
cmavae,5,N1000_nX10_sx3,37,1000,10,3,1.741519,1.229122,0.512397,0.369021,1.681188,1.104349,0.576839,0.384559,0.060331,0.124773,-0.064442,-0.015539,True,66.459023,21.651003,0.012904,0.674220,0.000596
cmavae,5,N1000_nX10_sx3,38,1000,10,3,1.651123,1.137708,0.513415,0.377291,1.709913,1.133770,0.576143,0.384095,-0.058790,0.003938,-0.062728,-0.006804,True,63.655807,21.615900,0.015283,0.660425,0.000707
cmavae,5,N1000_nX10_sx3,39,1000,10,3,2.153312,1.400632,0.752680,0.536212,1.715203,1.139181,0.576022,0.384015,0.438109,0.261451,0.176658,0.152197,True,64.816861,21.721098,0.009922,0.664885,0.000457
cmavae,5,N1000_nX10_sx3,40,1000,10,3,1.615798,1.083771,0.532026,0.403507,1.682111,1.105995,0.576116,0.384077,-0.066313,-0.022224,-0.044089,0.019430,True,68.957460,21.734728,0.013169,0.684810,0.000606
cmavae,5,N1000_nX10_sx3,41,1000,10,3,2.075155,1.524145,0.551010,0.422817,1.690602,1.114482,0.576120,0.384080,0.384554,0.409664,-0.025110,0.038738,True,68.402216,21.786188,0.012137,0.681499,0.000557
cmavae,5,N1000_nX10_sx3,42,1000,10,3,1.908260,1.147290,0.760969,0.512643,1.718001,1.143027,0.574975,0.383317,0.190258,0.004264,0.185994,0.129326,True,69.919579,21.953537,0.013683,0.686017,0.000623
cmavae,5,N1000_nX10_sx3,43,1000,10,3,2.215614,1.655576,0.560038,0.474908,1.704679,1.128553,0.576126,0.384084,0.510934,0.527022,-0.016088,0.090824,True,59.138543,21.709006,0.016196,0.632913,0.000746
cmavae,5,N1000_nX10_sx3,44,1000,10,3,2.111605,1.491507,0.620098,0.322250,1.711986,1.136569,0.575417,0.383611,0.399619,0.354938,0.044681,-0.061361,True,60.819461,21.715847,0.008437,0.642946,0.000389
cmavae,5,N1000_nX10_sx3,45,1000,10,3,1.915519,1.310702,0.604817,0.397095,1.699987,1.123308,0.576679,0.384452,0.215532,0.187394,0.028139,0.012643,True,70.223432,21.782606,0.016745,0.689810,0.000769
cmavae,5,N1000_nX10_sx3,46,1000,10,3,1.782977,1.128698,0.654279,0.456366,1.675618,1.099885,0.575733,0.383822,0.107360,0.028813,0.078546,0.072544,True,64.604751,21.867744,0.008144,0.661515,0.000372
cmavae,5,N1000_nX10_sx3,47,1000,10,3,1.652500,1.237758,0.414742,0.208994,1.668555,1.092857,0.575697,0.383798,-0.016055,0.144900,-0.160955,-0.174804,True,60.351527,22.008390,0.007733,0.635330,0.000351
cmavae,5,N1000_nX10_sx3,48,1000,10,3,1.792347,1.205995,0.586352,0.428817,1.705591,1.130498,0.575093,0.383396,0.086756,0.075497,0.011259,0.045421,True,74.879428,21.858682,0.014136,0.708082,0.000647
cmavae,5,N1000_nX10_sx3,49,1000,10,3,1.826430,1.246225,0.580205,0.389005,1.710387,1.135830,0.574557,0.383038,0.116043,0.110395,0.005648,0.005967,True,64.878497,21.671657,0.018946,0.665965,0.000874
cmavae,5,N1000_nX10_sx3,50,1000,10,3,1.731386,1.356833,0.374552,0.279602,1.680005,1.104185,0.575820,0.383880,0.051381,0.252649,-0.201268,-0.104278,True,61.289425,21.671177,0.013804,0.646412,0.000637
cmavae,5,N1000_nX10_sx3,51,1000,10,3,1.502209,1.074319,0.427890,0.279082,1.687007,1.111304,0.575703,0.383802,-0.184797,-0.036985,-0.147812,-0.104720,True,65.005132,21.771160,0.012446,0.665086,0.000572
cmavae,5,N1000_nX10_sx3,52,1000,10,3,1.695831,1.231381,0.464450,0.352413,1.721955,1.146160,0.575795,0.383863,-0.026124,0.085221,-0.111345,-0.031451,True,64.084735,21.657853,0.015693,0.662043,0.000725
cmavae,5,N1000_nX10_sx3,53,1000,10,3,1.952728,1.278688,0.674040,0.573355,1.702370,1.127168,0.575203,0.383468,0.250358,0.151521,0.098837,0.189887,True,66.074761,21.825729,0.008386,0.669681,0.000384
cmavae,5,N1000_nX10_sx3,54,1000,10,3,1.693991,1.080013,0.613979,0.521491,1.686933,1.111141,0.575792,0.383861,0.007058,-0.031129,0.038186,0.137629,True,71.823484,21.867776,0.012652,0.695534,0.000579
cmavae,5,N1000_nX10_sx3,55,1000,10,3,1.859800,1.355661,0.504139,0.405757,1.702340,1.127466,0.574874,0.383250,0.157459,0.228195,-0.070735,0.022507,True,59.631915,22.005936,0.013279,0.630971,0.000603
cmavae,5,N1000_nX10_sx3,56,1000,10,3,1.699219,1.363705,0.335514,0.273861,1.687060,1.111414,0.575646,0.383764,0.012158,0.252291,-0.240132,-0.109903,True,66.236313,21.752834,0.017356,0.671587,0.000798
cmavae,5,N1000_nX10_sx3,57,1000,10,3,1.972539,1.337273,0.635266,0.388778,1.698138,1.122554,0.575584,0.383723,0.274401,0.214720,0.059681,0.005056,True,64.099115,21.764110,0.015410,0.660462,0.000708
cmavae,5,N1000_nX10_sx3,58,1000,10,3,1.806264,1.207456,0.598808,0.410040,1.718217,1.141437,0.576780,0.384520,0.088048,0.066019,0.022028,0.025520,True,67.581120,21.825102,0.010774,0.677053,0.000494
cmavae,5,N1000_nX10_sx3,59,1000,10,3,1.854653,1.158485,0.696168,0.459281,1.692796,1.117742,0.575054,0.383369,0.161856,0.040742,0.121114,0.075912,True,71.028788,21.699282,0.020361,0.694500,0.000938
cmavae,5,N1000_nX10_sx3,60,1000,10,3,1.761344,1.328930,0.432414,0.350145,1.688220,1.112748,0.575472,0.383648,0.073124,0.216182,-0.143058,-0.033503,True,59.772731,21.754838,0.016187,0.636041,0.000744
cmavae,5,N1000_nX10_sx3,61,1000,10,3,1.625049,0.972395,0.652654,0.503408,1.707182,1.131791,0.575390,0.383593,-0.082133,-0.159397,0.077264,0.119814,True,66.991800,21.801686,0.010006,0.674562,0.000459
cmavae,5,N1000_nX10_sx3,62,1000,10,3,1.887665,1.333017,0.554648,0.531398,1.708591,1.132996,0.575596,0.383731,0.179073,0.200021,-0.020948,0.147668,True,64.079529,21.996867,0.017803,0.656726,0.000809
cmavae,5,N1000_nX10_sx3,63,1000,10,3,2.068694,1.469222,0.599472,0.362979,1.729168,1.153427,0.575741,0.383827,0.339526,0.315795,0.023731,-0.020848,True,68.313066,21.709795,0.014831,0.682201,0.000683
cmavae,5,N1000_nX10_sx3,64,1000,10,3,1.959210,1.441703,0.517507,0.371950,1.695524,1.120611,0.574913,0.383275,0.263686,0.321093,-0.057406,-0.011325,True,64.502652,21.646905,0.008550,0.664403,0.000395
cmavae,5,N1000_nX10_sx3,65,1000,10,3,1.464130,1.021556,0.442574,0.250952,1.693666,1.117635,0.576031,0.384021,-0.229536,-0.096079,-0.133456,-0.133068,True,71.402324,21.570053,0.021347,0.697908,0.000990
cmavae,5,N1000_nX10_sx3,66,1000,10,3,1.726094,1.180751,0.545343,0.361449,1.703430,1.128985,0.574445,0.382963,0.022664,0.051766,-0.029102,-0.021515,True,66.080768,21.771355,0.010791,0.670534,0.000496
cmavae,5,N1000_nX10_sx3,67,1000,10,3,1.646341,1.284755,0.361586,0.277628,1.723646,1.147175,0.576471,0.384314,-0.077304,0.137580,-0.214885,-0.106686,True,67.874878,21.638149,0.014021,0.681205,0.000648
cmavae,5,N1000_nX10_sx3,68,1000,10,3,1.940729,1.364526,0.576203,0.330783,1.707900,1.131799,0.576101,0.384067,0.232830,0.232728,0.000102,-0.053284,True,69.077070,21.995886,0.017951,0.681575,0.000816
cmavae,5,N1000_nX10_sx3,69,1000,10,3,1.896441,1.267761,0.628680,0.352372,1.689755,1.114064,0.575691,0.383794,0.206685,0.153697,0.052989,-0.031422,True,71.707518,21.882882,0.010004,0.694831,0.000457
cmavae,5,N1000_nX10_sx3,70,1000,10,3,1.735026,1.247457,0.487569,0.323617,1.693309,1.118332,0.574978,0.383318,0.041717,0.129125,-0.087409,-0.059701,True,64.925189,21.698956,0.009636,0.665785,0.000444
cmavae,5,N1000_nX10_sx3,71,1000,10,3,1.973852,1.384769,0.589084,0.566370,1.713723,1.137335,0.576388,0.384258,0.260129,0.247433,0.012696,0.182112,True,69.908664,21.866141,0.015689,0.687218,0.000717
cmavae,5,N1000_nX10_sx3,72,1000,10,3,1.987068,1.529408,0.457661,0.330978,1.729024,1.153038,0.575986,0.383991,0.258044,0.376370,-0.118326,-0.053013,True,66.656482,21.892546,0.014552,0.671562,0.000665
cmavae,5,N1000_nX10_sx3,73,1000,10,3,1.657884,1.221218,0.436666,0.282198,1.700445,1.124201,0.576244,0.384163,-0.042562,0.097017,-0.139578,-0.101965,True,72.420568,21.882089,0.022222,0.697847,0.001016
cmavae,5,N1000_nX10_sx3,74,1000,10,3,1.603066,1.085550,0.517516,0.241301,1.702178,1.125477,0.576701,0.384468,-0.099113,-0.039927,-0.059186,-0.143167,True,63.983971,21.681341,0.008630,0.661144,0.000398
cmavae,5,N1000_nX10_sx3,75,1000,10,3,1.907757,1.302622,0.605135,0.410578,1.716990,1.140041,0.576949,0.384632,0.190767,0.162581,0.028186,0.025946,True,70.645021,21.834425,0.011585,0.690928,0.000531
cmavae,5,N1000_nX10_sx3,76,1000,10,3,1.471439,0.929148,0.542291,0.392298,1.686893,1.111474,0.575419,0.383612,-0.215454,-0.182327,-0.033127,0.008686,True,65.294535,22.024556,0.012249,0.662689,0.000556
cmavae,5,N1000_nX10_sx3,77,1000,10,3,1.603708,1.035133,0.568576,0.369781,1.748000,1.171795,0.576205,0.384137,-0.144291,-0.136662,-0.007629,-0.014355,True,72.647452,21.923400,0.024757,0.698222,0.001129
cmavae,5,N1000_nX10_sx3,78,1000,10,3,1.536551,1.012987,0.523564,0.326846,1.710367,1.135038,0.575329,0.383552,-0.173816,-0.122051,-0.051765,-0.056707,True,67.923429,21.751631,0.012933,0.679762,0.000595
cmavae,5,N1000_nX10_sx3,79,1000,10,3,1.447570,0.957754,0.489815,0.314391,1.681630,1.105277,0.576354,0.384236,-0.234061,-0.147522,-0.086539,-0.069844,True,69.235348,21.842234,0.011170,0.684522,0.000511
cmavae,5,N1000_nX10_sx3,80,1000,10,3,1.559661,1.249575,0.310085,0.204255,1.693207,1.116402,0.576806,0.384537,-0.133547,0.133174,-0.266720,-0.180282,True,71.357549,22.151824,0.011547,0.689566,0.000521
cmavae,5,N1000_nX10_sx3,81,1000,10,3,2.017521,1.244002,0.773519,0.501737,1.717805,1.142173,0.575632,0.383754,0.299717,0.101829,0.197888,0.117982,True,63.407708,21.909629,0.012740,0.654464,0.000581
cmavae,5,N1000_nX10_sx3,82,1000,10,3,1.690932,1.200865,0.490067,0.386155,1.706128,1.130137,0.575991,0.383994,-0.015196,0.070728,-0.085924,0.002161,True,64.320188,21.701132,0.007506,0.662608,0.000346
cmavae,5,N1000_nX10_sx3,83,1000,10,3,2.005381,1.503761,0.501620,0.347436,1.713738,1.137165,0.576573,0.384382,0.291643,0.366596,-0.074953,-0.036946,True,71.435264,21.951998,0.012537,0.692701,0.000571
cmavae,5,N1000_nX10_sx3,84,1000,10,3,1.589731,0.987642,0.602089,0.339424,1.695703,1.120024,0.575679,0.383786,-0.105973,-0.132382,0.026409,-0.044362,True,67.815177,21.682310,0.010178,0.680273,0.000469
cmavae,5,N1000_nX10_sx3,85,1000,10,3,1.870010,1.499792,0.370218,0.257308,1.684116,1.110357,0.573759,0.382506,0.185894,0.389435,-0.203541,-0.125198,True,66.323760,21.606555,0.009546,0.674226,0.000442
cmavae,5,N1000_nX10_sx3,86,1000,10,3,1.926985,1.274794,0.652191,0.425281,1.706834,1.131025,0.575809,0.383873,0.220151,0.143770,0.076382,0.041409,True,62.388377,21.618515,0.015391,0.653485,0.000712
cmavae,5,N1000_nX10_sx3,87,1000,10,3,1.821876,1.218813,0.603063,0.316037,1.694358,1.119780,0.574579,0.383052,0.127518,0.099033,0.028485,-0.067015,True,64.826011,21.917055,0.016030,0.661910,0.000731
cmavae,5,N1000_nX10_sx3,88,1000,10,3,2.096038,1.406632,0.689406,0.401304,1.697073,1.121174,0.575899,0.383933,0.398965,0.285458,0.113507,0.017371,True,67.324497,21.712434,0.017325,0.677496,0.000798
cmavae,5,N1000_nX10_sx3,89,1000,10,3,1.644336,1.077077,0.567259,0.356848,1.676943,1.101642,0.575301,0.383534,-0.032606,-0.024565,-0.008042,-0.026686,True,67.631936,22.228870,0.008115,0.671326,0.000365
cmavae,5,N1000_nX10_sx3,90,1000,10,3,1.672639,1.145500,0.527139,0.453600,1.713114,1.138274,0.574841,0.383227,-0.040476,0.007226,-0.047701,0.070373,True,70.069287,21.974975,0.011622,0.686382,0.000529
cmavae,5,N1000_nX10_sx3,91,1000,10,3,1.881335,1.186526,0.694810,0.431689,1.694336,1.118361,0.575975,0.383983,0.187000,0.068164,0.118835,0.047706,True,67.729275,21.814677,0.008390,0.677914,0.000385
cmavae,5,N1000_nX10_sx3,92,1000,10,3,1.869009,1.473495,0.395514,0.312989,1.695743,1.120959,0.574784,0.383190,0.173266,0.352536,-0.179270,-0.070201,True,65.607348,21.867501,0.017680,0.666691,0.000809
cmavae,5,N1000_nX10_sx3,93,1000,10,3,1.803560,1.329986,0.473574,0.264989,1.708749,1.133350,0.575399,0.383599,0.094811,0.196636,-0.101825,-0.118610,True,66.295287,21.878644,0.013359,0.669982,0.000611
cmavae,5,N1000_nX10_sx3,94,1000,10,3,1.808559,1.191438,0.617121,0.356528,1.695665,1.119766,0.575898,0.383932,0.112894,0.071671,0.041223,-0.027404,True,70.705729,21.837840,0.016953,0.691145,0.000776
cmavae,5,N1000_nX10_sx3,95,1000,10,3,1.936571,1.544961,0.391610,0.227237,1.718477,1.143763,0.574714,0.383143,0.218095,0.401198,-0.183103,-0.155905,True,64.182573,21.788007,0.015775,0.660531,0.000724
cmavae,5,N1000_nX10_sx3,96,1000,10,3,1.868361,1.486768,0.381593,0.256168,1.688669,1.114177,0.574491,0.382994,0.179692,0.372591,-0.192898,-0.126826,True,64.477002,21.927411,0.012055,0.659919,0.000550
cmavae,5,N1000_nX10_sx3,97,1000,10,3,1.985027,1.277301,0.707726,0.330670,1.703726,1.128058,0.575668,0.383779,0.281301,0.149243,0.132058,-0.053108,True,68.215830,21.582957,0.014981,0.683608,0.000694
cmavae,5,N1000_nX10_sx3,98,1000,10,3,1.648371,1.146803,0.501567,0.293372,1.704887,1.128471,0.576416,0.384277,-0.056517,0.018332,-0.074849,-0.090905,True,74.743240,21.801669,0.012594,0.708312,0.000578
cmavae,5,N1000_nX10_sx3,99,1000,10,3,1.471101,0.875774,0.595327,0.315389,1.689901,1.115268,0.574633,0.383089,-0.218800,-0.239494,0.020694,-0.067700,True,59.698569,21.747300,0.011306,0.635715,0.000520
cmavae,5,N1000_nX10_sx3,100,1000,10,3,1.785269,1.296578,0.488690,0.276645,1.707486,1.132377,0.575110,0.383406,0.077782,0.164202,-0.086419,-0.106762,True,72.391523,21.753648,0.007455,0.699500,0.000343
cmavae,3,N1000_nX200_sx1,1,1000,200,1,1.602150,1.066500,0.535650,0.342799,1.697541,1.121794,0.575747,0.383832,-0.095392,-0.055294,-0.040097,-0.041032,True,343.699988,235.083747,0.011561,0.316020,0.000049
cmavae,3,N1000_nX200_sx1,2,1000,200,1,1.720340,1.037826,0.682514,0.433575,1.680619,1.106214,0.574405,0.382937,0.039721,-0.068388,0.108109,0.050638,True,340.391466,236.503912,0.018390,0.305200,0.000078
cmavae,3,N1000_nX200_sx1,3,1000,200,1,1.602728,1.017572,0.585156,0.358415,1.710718,1.135526,0.575192,0.383461,-0.107990,-0.117954,0.009965,-0.025046,True,332.583496,235.179305,0.016061,0.292871,0.000068
cmavae,3,N1000_nX200_sx1,4,1000,200,1,1.665540,1.322961,0.342579,0.200816,1.699223,1.123058,0.576165,0.384110,-0.033683,0.199903,-0.233586,-0.183294,True,333.462666,234.443402,0.010683,0.296943,0.000046
cmavae,3,N1000_nX200_sx1,5,1000,200,1,1.616386,1.150273,0.466113,0.303375,1.703424,1.127214,0.576210,0.384140,-0.087038,0.023060,-0.110097,-0.080765,True,341.025687,235.772303,0.015960,0.308638,0.000068
cmavae,3,N1000_nX200_sx1,6,1000,200,1,1.785560,1.045407,0.740153,0.499914,1.709976,1.135043,0.574933,0.383289,0.075585,-0.089636,0.165220,0.116625,True,334.585425,235.495503,0.010877,0.296157,0.000046
cmavae,3,N1000_nX200_sx1,7,1000,200,1,1.894287,1.276716,0.617571,0.417885,1.706747,1.130997,0.575750,0.383833,0.187540,0.145719,0.041821,0.034051,True,334.916329,236.604686,0.016677,0.293541,0.000070
cmavae,3,N1000_nX200_sx1,8,1000,200,1,1.637607,1.199080,0.438527,0.253742,1.688264,1.112494,0.575770,0.383847,-0.050656,0.086587,-0.137243,-0.130104,True,336.325583,234.564456,0.012059,0.302567,0.000051
cmavae,3,N1000_nX200_sx1,9,1000,200,1,1.477227,0.963432,0.513795,0.370482,1.665865,1.089310,0.576556,0.384370,-0.188638,-0.125878,-0.062761,-0.013889,True,335.474986,235.693142,0.015363,0.297435,0.000065
cmavae,3,N1000_nX200_sx1,10,1000,200,1,1.795553,1.249090,0.546463,0.351398,1.729567,1.153257,0.576310,0.384207,0.065986,0.095833,-0.029847,-0.032808,True,335.937496,240.246271,0.017260,0.284848,0.000072
cmavae,3,N1000_nX200_sx1,11,1000,200,1,1.451967,0.823697,0.628271,0.379730,1.705706,1.129894,0.575811,0.383874,-0.253738,-0.306198,0.052460,-0.004144,True,336.257407,236.837728,0.015371,0.295665,0.000065
cmavae,3,N1000_nX200_sx1,12,1000,200,1,1.566319,1.044385,0.521934,0.361334,1.681002,1.105309,0.575694,0.383796,-0.114683,-0.060924,-0.053759,-0.022462,True,332.308045,236.421579,0.012780,0.288547,0.000054
cmavae,3,N1000_nX200_sx1,13,1000,200,1,1.794091,1.144336,0.649755,0.451357,1.680284,1.105492,0.574792,0.383195,0.113807,0.038844,0.074963,0.068162,True,329.805673,233.705950,0.011911,0.291383,0.000051
cmavae,3,N1000_nX200_sx1,14,1000,200,1,1.844489,1.457391,0.387098,0.251402,1.717900,1.141964,0.575936,0.383957,0.126589,0.315428,-0.188838,-0.132556,True,342.204149,235.557085,0.020102,0.311647,0.000085
cmavae,3,N1000_nX200_sx1,15,1000,200,1,1.677921,1.072399,0.605522,0.404456,1.722413,1.147082,0.575331,0.383554,-0.044492,-0.074682,0.030191,0.020902,True,329.631474,234.900346,0.015931,0.287385,0.000068
cmavae,3,N1000_nX200_sx1,16,1000,200,1,1.480285,1.108175,0.372110,0.238823,1.700226,1.124052,0.576174,0.384116,-0.219941,-0.015877,-0.204064,-0.145293,True,335.677031,233.335688,0.021367,0.304880,0.000092
cmavae,3,N1000_nX200_sx1,17,1000,200,1,1.762267,1.159837,0.602430,0.432527,1.696517,1.120669,0.575848,0.383899,0.065750,0.039168,0.026582,0.048628,True,329.711566,235.299371,0.011547,0.286348,0.000049
cmavae,3,N1000_nX200_sx1,18,1000,200,1,1.729141,1.067756,0.661385,0.426216,1.702638,1.126419,0.576219,0.384146,0.026503,-0.058664,0.085166,0.042070,True,334.946466,238.817264,0.016266,0.286999,0.000068
cmavae,3,N1000_nX200_sx1,19,1000,200,1,1.883922,1.293710,0.590212,0.425013,1.711641,1.136397,0.575244,0.383496,0.172281,0.157313,0.014968,0.041517,True,336.816033,234.917473,0.024336,0.302535,0.000104
cmavae,3,N1000_nX200_sx1,20,1000,200,1,1.596640,1.130865,0.465775,0.305048,1.689811,1.113670,0.576141,0.384094,-0.093171,0.017195,-0.110366,-0.079046,True,331.975874,239.483517,0.012971,0.278612,0.000054
cmavae,3,N1000_nX200_sx1,21,1000,200,1,1.850788,1.200005,0.650783,0.464351,1.698295,1.122961,0.575334,0.383556,0.152493,0.077044,0.075448,0.080795,True,338.324686,234.693229,0.015892,0.306308,0.000068
cmavae,3,N1000_nX200_sx1,22,1000,200,1,1.815131,1.065108,0.750023,0.506080,1.695340,1.119270,0.576070,0.384047,0.119790,-0.054162,0.173953,0.122034,True,340.949347,236.955121,0.018868,0.305014,0.000080
cmavae,3,N1000_nX200_sx1,23,1000,200,1,1.843995,1.275701,0.568294,0.382371,1.676983,1.100947,0.576036,0.384024,0.167012,0.174754,-0.007743,-0.001653,True,337.870382,236.467128,0.012352,0.300125,0.000052
cmavae,3,N1000_nX200_sx1,24,1000,200,1,1.712126,1.222756,0.489370,0.320337,1.734210,1.157865,0.576346,0.384230,-0.022084,0.064891,-0.086976,-0.063893,True,337.411680,237.190681,0.014387,0.297029,0.000061
cmavae,3,N1000_nX200_sx1,25,1000,200,1,1.511976,1.233481,0.278495,0.188193,1.706885,1.130821,0.576065,0.384043,-0.194909,0.102660,-0.297569,-0.195850,True,338.782451,236.869908,0.014159,0.300820,0.000060
cmavae,3,N1000_nX200_sx1,26,1000,200,1,1.677038,1.241196,0.435842,0.248611,1.722698,1.147552,0.575146,0.383431,-0.045660,0.093644,-0.139305,-0.134820,True,337.722601,234.325531,0.020725,0.306160,0.000088
cmavae,3,N1000_nX200_sx1,27,1000,200,1,1.719079,1.074888,0.644192,0.398366,1.693388,1.117661,0.575727,0.383818,0.025691,-0.042773,0.068464,0.014547,True,330.916311,235.068236,0.010946,0.289644,0.000047
cmavae,3,N1000_nX200_sx1,28,1000,200,1,1.988643,1.412509,0.576134,0.377619,1.700738,1.125168,0.575569,0.383713,0.287906,0.287341,0.000565,-0.006094,True,341.022392,236.339168,0.019956,0.306969,0.000084
cmavae,3,N1000_nX200_sx1,29,1000,200,1,1.706434,0.945541,0.760892,0.403130,1.699468,1.123679,0.575789,0.383860,0.006966,-0.178137,0.185103,0.019271,True,339.748769,235.821341,0.013726,0.305895,0.000058
cmavae,3,N1000_nX200_sx1,30,1000,200,1,1.660021,1.328680,0.331341,0.229922,1.691976,1.116299,0.575676,0.383784,-0.031954,0.212381,-0.244335,-0.153863,True,335.056186,231.935225,0.010381,0.307772,0.000045
cmavae,3,N1000_nX200_sx1,31,1000,200,1,1.687474,1.282362,0.405111,0.227931,1.676321,1.101511,0.574810,0.383206,0.011153,0.180851,-0.169698,-0.155276,True,329.878399,237.581759,0.017975,0.279790,0.000076
cmavae,3,N1000_nX200_sx1,32,1000,200,1,1.440049,0.806297,0.633752,0.379200,1.709841,1.134305,0.575536,0.383691,-0.269792,-0.328007,0.058215,-0.004491,True,337.675522,234.505004,0.007821,0.305532,0.000033
cmavae,3,N1000_nX200_sx1,33,1000,200,1,1.307615,0.800334,0.507281,0.283209,1.709604,1.133377,0.576227,0.384151,-0.401990,-0.333043,-0.068946,-0.100943,True,333.587634,235.831027,0.008757,0.293046,0.000037
cmavae,3,N1000_nX200_sx1,34,1000,200,1,1.756635,1.243452,0.513183,0.266088,1.737873,1.163113,0.574761,0.383174,0.018762,0.080339,-0.061577,-0.117085,True,333.487337,233.456878,0.012666,0.299953,0.000054
