method,scenario_id,scenario,rep,N,n_X,sigma2_x,ATE_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias,converged,first_10_loss,last_10_loss,last_10_loss_sd,relative_drop,relative_sd
dmavae,5,N1000_nX10_sx3,18,1000,10,3,1.585702,1.025965,0.559736,0.375122,1.689744,1.113733,0.576011,0.384007,-0.104042,-0.087768,-0.016275,-0.008885,True,28.293773,21.134680,0.011855,0.253027,0.000561
dmavae,5,N1000_nX10_sx3,19,1000,10,3,1.770697,1.027591,0.743106,0.504991,1.697663,1.121930,0.575733,0.383822,0.073034,-0.094339,0.167372,0.121169,True,27.370946,21.081581,0.017354,0.229783,0.000823
dmavae,5,N1000_nX10_sx3,20,1000,10,3,1.718639,1.100171,0.618468,0.373886,1.728767,1.151848,0.576919,0.384612,-0.010128,-0.051677,0.041550,-0.010726,True,27.656852,21.095564,0.009877,0.237239,0.000468
dmavae,5,N1000_nX10_sx3,21,1000,10,3,1.912101,1.181948,0.730153,0.510349,1.728289,1.151700,0.576589,0.384393,0.183812,0.030248,0.153564,0.125956,True,27.582087,21.093993,0.020440,0.235229,0.000969
dmavae,5,N1000_nX10_sx3,22,1000,10,3,1.840459,1.134992,0.705468,0.561099,1.706913,1.131151,0.575761,0.383841,0.133547,0.003840,0.129706,0.177258,True,27.848846,21.184070,0.012610,0.239320,0.000595
dmavae,5,N1000_nX10_sx3,23,1000,10,3,1.903888,1.339601,0.564286,0.374186,1.705444,1.129354,0.576090,0.384060,0.198444,0.210247,-0.011803,-0.009874,True,28.367821,21.139723,0.010536,0.254799,0.000498
dmavae,5,N1000_nX10_sx3,24,1000,10,3,1.733157,0.976394,0.756763,0.498767,1.710920,1.135077,0.575843,0.383895,0.022237,-0.158683,0.180920,0.114872,True,28.186879,21.096530,0.010021,0.251548,0.000475
dmavae,5,N1000_nX10_sx3,25,1000,10,3,1.774460,1.027594,0.746866,0.459060,1.681654,1.106064,0.575590,0.383726,0.092806,-0.078470,0.171276,0.075333,True,28.298488,21.094286,0.012835,0.254579,0.000608
dmavae,5,N1000_nX10_sx3,26,1000,10,3,2.133976,1.385123,0.748854,0.501659,1.717456,1.141403,0.576053,0.384035,0.416520,0.243720,0.172800,0.117623,True,27.042145,21.104439,0.019222,0.219572,0.000911
dmavae,5,N1000_nX10_sx3,27,1000,10,3,1.583115,1.032793,0.550322,0.347526,1.699442,1.123993,0.575450,0.383633,-0.116327,-0.091199,-0.025128,-0.036107,True,28.177533,21.174641,0.017057,0.248528,0.000806
dmavae,5,N1000_nX10_sx3,28,1000,10,3,1.712089,1.157189,0.554900,0.335029,1.738531,1.161824,0.576707,0.384471,-0.026443,-0.004635,-0.021807,-0.049442,True,29.044385,21.098322,0.017863,0.273583,0.000847
dmavae,5,N1000_nX10_sx3,29,1000,10,3,1.781148,1.213663,0.567485,0.384116,1.697710,1.122172,0.575539,0.383693,0.083438,0.091491,-0.008054,0.000423,True,28.254360,21.146740,0.016636,0.251558,0.000787
dmavae,5,N1000_nX10_sx3,30,1000,10,3,1.853674,1.192498,0.661176,0.463222,1.701131,1.126297,0.574834,0.383223,0.152543,0.066201,0.086342,0.079999,True,27.835133,21.001481,0.011381,0.245505,0.000542
dmavae,5,N1000_nX10_sx3,31,1000,10,3,1.916451,1.221222,0.695229,0.446180,1.719841,1.143532,0.576309,0.384206,0.196610,0.077690,0.118920,0.061974,True,28.242444,21.186084,0.008619,0.249849,0.000407
dmavae,5,N1000_nX10_sx3,32,1000,10,3,1.832251,1.054445,0.777806,0.477410,1.678335,1.102362,0.575972,0.383981,0.153917,-0.047918,0.201834,0.093428,True,27.754627,21.033414,0.018090,0.242165,0.000860
dmavae,5,N1000_nX10_sx3,33,1000,10,3,2.195409,1.202820,0.992589,0.682701,1.708206,1.133215,0.574992,0.383328,0.487203,0.069605,0.417597,0.299373,True,28.857767,21.106388,0.010108,0.268606,0.000479
dmavae,5,N1000_nX10_sx3,34,1000,10,3,2.107433,1.296385,0.811048,0.651840,1.722056,1.145806,0.576250,0.384167,0.385377,0.150579,0.234798,0.267673,True,27.988881,21.062379,0.007163,0.247473,0.000340
dmavae,5,N1000_nX10_sx3,35,1000,10,3,1.861612,1.120264,0.741348,0.534936,1.693000,1.117306,0.575694,0.383796,0.168612,0.002958,0.165654,0.151140,True,27.456843,21.039473,0.009119,0.233726,0.000433
dmavae,5,N1000_nX10_sx3,36,1000,10,3,2.200184,1.470276,0.729908,0.566353,1.720907,1.145539,0.575368,0.383579,0.479277,0.324737,0.154540,0.182774,True,28.713461,21.137466,0.009621,0.263848,0.000455
dmavae,5,N1000_nX10_sx3,37,1000,10,3,1.971791,1.392444,0.579347,0.449147,1.682809,1.105969,0.576839,0.384559,0.288982,0.286474,0.002508,0.064588,True,27.963825,21.043961,0.008599,0.247458,0.000409
dmavae,5,N1000_nX10_sx3,38,1000,10,3,1.631692,0.933434,0.698258,0.462273,1.707828,1.131684,0.576143,0.384095,-0.076136,-0.198250,0.122115,0.078178,True,27.642739,20.963482,0.011729,0.241628,0.000560
dmavae,5,N1000_nX10_sx3,39,1000,10,3,2.166564,1.201563,0.965001,0.628522,1.716792,1.140770,0.576022,0.384015,0.449772,0.060793,0.388979,0.244507,True,28.180289,21.081122,0.017892,0.251920,0.000849
dmavae,5,N1000_nX10_sx3,40,1000,10,3,1.797126,1.087100,0.710026,0.484687,1.687066,1.110951,0.576116,0.384077,0.110060,-0.023851,0.133911,0.100610,True,27.948325,21.088719,0.009337,0.245439,0.000443
dmavae,5,N1000_nX10_sx3,41,1000,10,3,1.925585,1.215298,0.710288,0.528392,1.688746,1.112626,0.576120,0.384080,0.236839,0.102672,0.134168,0.144312,True,27.797509,21.037709,0.011884,0.243180,0.000565
dmavae,5,N1000_nX10_sx3,42,1000,10,3,1.935054,1.149550,0.785505,0.516469,1.718857,1.143882,0.574975,0.383317,0.216197,0.005668,0.210530,0.133153,True,28.759757,21.086871,0.010144,0.266792,0.000481
dmavae,5,N1000_nX10_sx3,43,1000,10,3,2.081716,1.426464,0.655252,0.488149,1.702531,1.126405,0.576126,0.384084,0.379185,0.300060,0.079126,0.104065,True,28.357304,21.116813,0.009689,0.255331,0.000459
dmavae,5,N1000_nX10_sx3,44,1000,10,3,1.981657,1.319781,0.661876,0.410643,1.713993,1.138576,0.575417,0.383611,0.267664,0.181205,0.086459,0.027032,True,27.957543,21.096995,0.014618,0.245392,0.000693
dmavae,5,N1000_nX10_sx3,45,1000,10,3,2.028470,1.310038,0.718432,0.497703,1.699338,1.122660,0.576679,0.384452,0.329132,0.187378,0.141753,0.113250,True,28.345975,21.026176,0.009491,0.258231,0.000451
dmavae,5,N1000_nX10_sx3,46,1000,10,3,1.877980,1.130022,0.747958,0.485792,1.676268,1.100535,0.575733,0.383822,0.201712,0.029487,0.172225,0.101970,True,27.695826,21.016506,0.021004,0.241167,0.000999
dmavae,5,N1000_nX10_sx3,47,1000,10,3,1.729536,1.168251,0.561285,0.388828,1.668101,1.092404,0.575697,0.383798,0.061434,0.075847,-0.014413,0.005030,True,28.830176,21.177339,0.016577,0.265445,0.000783
dmavae,5,N1000_nX10_sx3,48,1000,10,3,1.702097,0.912239,0.789858,0.474741,1.707363,1.132269,0.575093,0.383396,-0.005266,-0.220031,0.214765,0.091346,True,28.248670,21.057626,0.009785,0.254562,0.000465
dmavae,5,N1000_nX10_sx3,49,1000,10,3,1.750763,1.084344,0.666419,0.459109,1.706900,1.132344,0.574557,0.383038,0.043863,-0.048000,0.091862,0.076072,True,28.344321,21.080799,0.015145,0.256260,0.000718
dmavae,5,N1000_nX10_sx3,50,1000,10,3,1.831969,1.241724,0.590245,0.438628,1.679746,1.103925,0.575820,0.383880,0.152224,0.137799,0.014425,0.054748,True,28.406001,21.049774,0.016669,0.258967,0.000792
dmavae,5,N1000_nX10_sx3,51,1000,10,3,1.667093,1.088278,0.578815,0.391130,1.693353,1.117650,0.575703,0.383802,-0.026260,-0.029372,0.003112,0.007328,True,28.333321,21.177463,0.018838,0.252560,0.000890
dmavae,5,N1000_nX10_sx3,52,1000,10,3,1.868294,1.240655,0.627639,0.448200,1.727325,1.151530,0.575795,0.383863,0.140970,0.089126,0.051844,0.064337,True,28.861285,21.028952,0.016049,0.271379,0.000763
dmavae,5,N1000_nX10_sx3,53,1000,10,3,2.039146,1.167007,0.872139,0.658627,1.698899,1.123697,0.575203,0.383468,0.340247,0.043310,0.296937,0.275159,True,27.797130,21.131012,0.020206,0.239813,0.000956
dmavae,5,N1000_nX10_sx3,54,1000,10,3,1.834576,0.938648,0.895928,0.640576,1.690207,1.114415,0.575792,0.383861,0.144369,-0.175766,0.320136,0.256715,True,28.025840,21.099675,0.013207,0.247135,0.000626
dmavae,5,N1000_nX10_sx3,55,1000,10,3,1.755432,1.163124,0.592308,0.437613,1.701882,1.127008,0.574874,0.383250,0.053550,0.036116,0.017434,0.054364,True,28.877319,21.147000,0.013299,0.267695,0.000629
dmavae,5,N1000_nX10_sx3,56,1000,10,3,1.770147,1.218411,0.551736,0.368153,1.688077,1.112431,0.575646,0.383764,0.082070,0.105980,-0.023910,-0.015611,True,28.361616,21.134542,0.016562,0.254819,0.000784
dmavae,5,N1000_nX10_sx3,57,1000,10,3,1.855866,1.051027,0.804839,0.528174,1.697868,1.122284,0.575584,0.383723,0.157997,-0.071257,0.229255,0.144452,True,28.262580,21.006183,0.008728,0.256749,0.000416
dmavae,5,N1000_nX10_sx3,58,1000,10,3,1.767594,1.041279,0.726315,0.494452,1.721831,1.145051,0.576780,0.384520,0.045763,-0.103772,0.149535,0.109932,True,28.820780,21.106991,0.013425,0.267647,0.000636
dmavae,5,N1000_nX10_sx3,59,1000,10,3,1.956891,1.152630,0.804261,0.529359,1.695391,1.120337,0.575054,0.383369,0.261500,0.032293,0.229208,0.145990,True,27.478959,20.967494,0.013138,0.236962,0.000627
dmavae,5,N1000_nX10_sx3,60,1000,10,3,1.669068,1.085770,0.583298,0.358729,1.691785,1.116313,0.575472,0.383648,-0.022717,-0.030543,0.007826,-0.024919,True,26.890942,21.006621,0.020055,0.218822,0.000955
dmavae,5,N1000_nX10_sx3,61,1000,10,3,1.920322,1.215643,0.704679,0.513728,1.707152,1.131762,0.575390,0.383593,0.213170,0.083881,0.129289,0.130135,True,28.810664,21.015140,0.016673,0.270578,0.000793
dmavae,5,N1000_nX10_sx3,62,1000,10,3,1.700384,0.988610,0.711774,0.428940,1.701339,1.125743,0.575596,0.383731,-0.000954,-0.137132,0.136178,0.045210,True,27.547540,21.118786,0.015874,0.233369,0.000752
dmavae,5,N1000_nX10_sx3,63,1000,10,3,1.845225,1.238410,0.606815,0.417656,1.723943,1.148201,0.575741,0.383827,0.121282,0.090209,0.031073,0.033829,True,27.911446,20.994487,0.017761,0.247818,0.000846
dmavae,5,N1000_nX10_sx3,64,1000,10,3,1.882861,1.129810,0.753050,0.497139,1.698787,1.123874,0.574913,0.383275,0.184073,0.005936,0.178137,0.113864,True,28.258736,21.105814,0.018413,0.253123,0.000872
dmavae,5,N1000_nX10_sx3,65,1000,10,3,1.538208,1.050867,0.487341,0.270650,1.690467,1.114436,0.576031,0.384021,-0.152259,-0.063569,-0.088689,-0.113371,True,28.098656,21.098935,0.019192,0.249112,0.000910
dmavae,5,N1000_nX10_sx3,66,1000,10,3,1.857987,1.155220,0.702767,0.483597,1.703032,1.128587,0.574445,0.382963,0.154955,0.026633,0.128322,0.100634,True,27.752673,21.029488,0.022601,0.242254,0.001075
dmavae,5,N1000_nX10_sx3,67,1000,10,3,1.763644,1.246200,0.517444,0.335518,1.722591,1.146120,0.576471,0.384314,0.041053,0.100079,-0.059026,-0.048796,True,29.138203,21.069646,0.012907,0.276906,0.000613
dmavae,5,N1000_nX10_sx3,68,1000,10,3,1.958198,1.163056,0.795142,0.598711,1.714244,1.138143,0.576101,0.384067,0.243954,0.024913,0.219041,0.214644,True,28.213694,21.131653,0.012262,0.251014,0.000580
dmavae,5,N1000_nX10_sx3,69,1000,10,3,1.637005,0.952884,0.684121,0.400911,1.689284,1.113593,0.575691,0.383794,-0.052280,-0.160709,0.108430,0.017117,True,29.108843,21.196495,0.014545,0.271819,0.000686
dmavae,5,N1000_nX10_sx3,70,1000,10,3,1.793150,1.061387,0.731764,0.515139,1.691249,1.116271,0.574978,0.383318,0.101901,-0.054885,0.156786,0.131820,True,28.636092,21.048428,0.009167,0.264969,0.000436
dmavae,5,N1000_nX10_sx3,71,1000,10,3,1.873928,1.125412,0.748515,0.612043,1.711843,1.135455,0.576388,0.384258,0.162085,-0.010043,0.172128,0.227784,True,28.353678,21.103630,0.012416,0.255700,0.000588
dmavae,5,N1000_nX10_sx3,72,1000,10,3,2.020668,1.424274,0.596394,0.400314,1.728522,1.152535,0.575986,0.383991,0.292147,0.271739,0.020408,0.016323,True,28.119991,21.110880,0.008211,0.249257,0.000389
dmavae,5,N1000_nX10_sx3,73,1000,10,3,1.695012,1.065391,0.629621,0.376308,1.705812,1.129568,0.576244,0.384163,-0.010800,-0.064177,0.053377,-0.007854,True,27.095691,21.032361,0.014768,0.223775,0.000702
dmavae,5,N1000_nX10_sx3,74,1000,10,3,1.895448,1.146943,0.748505,0.468752,1.701941,1.125240,0.576701,0.384468,0.193507,0.021704,0.171803,0.084284,True,27.851679,20.938000,0.012435,0.248232,0.000594
dmavae,5,N1000_nX10_sx3,75,1000,10,3,1.890124,1.162282,0.727842,0.432276,1.715630,1.138681,0.576949,0.384632,0.174494,0.023601,0.150893,0.047644,True,28.823974,21.212461,0.006251,0.264069,0.000295
dmavae,5,N1000_nX10_sx3,76,1000,10,3,1.941409,1.276666,0.664743,0.466389,1.683167,1.107749,0.575419,0.383612,0.258242,0.168917,0.089325,0.082776,True,27.350650,21.273987,0.009529,0.222176,0.000448
dmavae,5,N1000_nX10_sx3,77,1000,10,3,1.863000,1.196055,0.666945,0.444876,1.751800,1.175595,0.576205,0.384137,0.111200,0.020460,0.090740,0.060740,True,28.722789,21.197590,0.017568,0.261994,0.000829
dmavae,5,N1000_nX10_sx3,78,1000,10,3,1.819059,1.179253,0.639806,0.400803,1.714371,1.139042,0.575329,0.383552,0.104688,0.040211,0.064478,0.017251,True,27.130769,20.936740,0.014082,0.228303,0.000673
dmavae,5,N1000_nX10_sx3,79,1000,10,3,1.604762,1.038569,0.566193,0.363191,1.687385,1.111031,0.576354,0.384236,-0.082623,-0.072463,-0.010161,-0.021045,True,28.213788,20.988170,0.013315,0.256102,0.000634
dmavae,5,N1000_nX10_sx3,80,1000,10,3,1.624789,1.005341,0.619448,0.369356,1.695523,1.118717,0.576806,0.384537,-0.070733,-0.113376,0.042642,-0.015181,True,28.051792,20.984688,0.018498,0.251931,0.000881
dmavae,5,N1000_nX10_sx3,81,1000,10,3,2.014177,1.156561,0.857617,0.565124,1.717122,1.141490,0.575632,0.383754,0.297055,0.015070,0.281985,0.181369,True,28.124715,21.025378,0.013333,0.252423,0.000634
dmavae,5,N1000_nX10_sx3,82,1000,10,3,1.797660,1.178723,0.618937,0.435301,1.701904,1.125913,0.575991,0.383994,0.095755,0.052810,0.042945,0.051307,True,28.635517,21.014879,0.011057,0.266125,0.000526
dmavae,5,N1000_nX10_sx3,83,1000,10,3,1.882079,1.236897,0.645182,0.470192,1.711940,1.135367,0.576573,0.384382,0.170139,0.101530,0.068609,0.085810,True,28.944171,21.116868,0.016114,0.270428,0.000763
dmavae,5,N1000_nX10_sx3,84,1000,10,3,1.785968,1.032692,0.753276,0.464629,1.693009,1.117330,0.575679,0.383786,0.092959,-0.084638,0.177596,0.080843,True,28.251504,20.987623,0.010168,0.257115,0.000484
dmavae,5,N1000_nX10_sx3,85,1000,10,3,1.700149,1.172109,0.528040,0.378996,1.683766,1.110007,0.573759,0.382506,0.016383,0.062101,-0.045718,-0.003510,True,27.554890,20.808049,0.014703,0.244851,0.000707
dmavae,5,N1000_nX10_sx3,86,1000,10,3,1.782385,1.086817,0.695567,0.432422,1.709285,1.133476,0.575809,0.383873,0.073100,-0.046659,0.119759,0.048549,True,28.902046,21.044413,0.015446,0.271871,0.000734
dmavae,5,N1000_nX10_sx3,87,1000,10,3,1.973228,1.250218,0.723010,0.429819,1.693452,1.118873,0.574579,0.383052,0.279776,0.131344,0.148431,0.046767,True,27.776671,21.018398,0.011047,0.243308,0.000526
dmavae,5,N1000_nX10_sx3,88,1000,10,3,1.817628,1.109825,0.707803,0.517256,1.695416,1.119518,0.575899,0.383933,0.122212,-0.009692,0.131904,0.133323,True,28.031299,21.022972,0.014785,0.250018,0.000703
dmavae,5,N1000_nX10_sx3,89,1000,10,3,1.721342,1.144028,0.577314,0.392839,1.674708,1.099407,0.575301,0.383534,0.046634,0.044621,0.002013,0.009305,True,28.130984,21.228223,0.014955,0.245379,0.000705
dmavae,5,N1000_nX10_sx3,90,1000,10,3,2.036769,1.315331,0.721438,0.470638,1.714611,1.139770,0.574841,0.383227,0.322158,0.175561,0.146598,0.087411,True,27.856115,21.306163,0.011376,0.235135,0.000534
dmavae,5,N1000_nX10_sx3,91,1000,10,3,1.837274,1.057847,0.779426,0.501609,1.693653,1.117679,0.575975,0.383983,0.143620,-0.059831,0.203452,0.117626,True,28.687191,21.141025,0.017338,0.263050,0.000820
dmavae,5,N1000_nX10_sx3,92,1000,10,3,1.793278,1.298177,0.495101,0.382638,1.701310,1.126526,0.574784,0.383190,0.091968,0.171652,-0.079684,-0.000551,True,27.372198,21.184587,0.013670,0.226055,0.000645
dmavae,5,N1000_nX10_sx3,93,1000,10,3,1.704926,1.025507,0.679418,0.417364,1.711662,1.136264,0.575399,0.383599,-0.006737,-0.110756,0.104020,0.033765,True,27.871586,21.036807,0.015853,0.245224,0.000754
dmavae,5,N1000_nX10_sx3,94,1000,10,3,2.047863,1.391605,0.656259,0.437944,1.690382,1.114484,0.575898,0.383932,0.357481,0.277121,0.080360,0.054012,True,27.835577,21.120292,0.015706,0.241248,0.000744
dmavae,5,N1000_nX10_sx3,95,1000,10,3,1.635651,1.184635,0.451016,0.269976,1.719202,1.144488,0.574714,0.383143,-0.083551,0.040147,-0.123698,-0.113167,True,29.059330,21.043434,0.013149,0.275846,0.000625
dmavae,5,N1000_nX10_sx3,96,1000,10,3,1.471211,1.045368,0.425843,0.284785,1.681384,1.106892,0.574491,0.382994,-0.210172,-0.061524,-0.148648,-0.098209,True,27.120347,21.017540,0.011595,0.225027,0.000552
dmavae,5,N1000_nX10_sx3,97,1000,10,3,1.813698,0.964766,0.848932,0.536916,1.696693,1.121025,0.575668,0.383779,0.117005,-0.156259,0.273264,0.153138,True,27.738880,20.936398,0.014688,0.245233,0.000702
dmavae,5,N1000_nX10_sx3,98,1000,10,3,1.621559,0.985903,0.635657,0.366078,1.709715,1.133299,0.576416,0.384277,-0.088156,-0.147397,0.059241,-0.018199,True,28.282755,21.141270,0.016320,0.252503,0.000772
dmavae,5,N1000_nX10_sx3,99,1000,10,3,1.703573,1.066525,0.637049,0.353314,1.689693,1.115060,0.574633,0.383089,0.013881,-0.048535,0.062415,-0.029775,True,28.322055,21.196649,0.010448,0.251585,0.000493
dmavae,5,N1000_nX10_sx3,100,1000,10,3,1.999072,1.432381,0.566691,0.393646,1.705602,1.130492,0.575110,0.383406,0.293470,0.301888,-0.008418,0.010239,True,27.094852,21.067358,0.006884,0.222459,0.000327
dmavae,3,N1000_nX200_sx1,1,1000,200,1,1.568384,1.004627,0.563756,0.342125,1.699300,1.123553,0.575747,0.383832,-0.130917,-0.118925,-0.011991,-0.041706,True,307.452030,235.903637,0.013345,0.232714,0.000057
dmavae,3,N1000_nX200_sx1,2,1000,200,1,1.644423,0.915327,0.729095,0.498470,1.680194,1.105789,0.574405,0.382937,-0.035771,-0.190461,0.154690,0.115533,True,305.719120,237.715589,0.014205,0.222438,0.000060
dmavae,3,N1000_nX200_sx1,3,1000,200,1,1.749014,1.108786,0.640227,0.394049,1.707280,1.132088,0.575192,0.383461,0.041734,-0.023302,0.065036,0.010588,True,303.457857,236.446042,0.017889,0.220827,0.000076
dmavae,3,N1000_nX200_sx1,4,1000,200,1,1.670419,1.258964,0.411455,0.281570,1.701223,1.125058,0.576165,0.384110,-0.030804,0.133906,-0.164710,-0.102539,True,306.058259,236.010332,0.010071,0.228871,0.000043
dmavae,3,N1000_nX200_sx1,5,1000,200,1,1.883913,1.321357,0.562556,0.405634,1.705306,1.129096,0.576210,0.384140,0.178606,0.192260,-0.013654,0.021494,True,306.019776,236.990310,0.015600,0.225572,0.000066
dmavae,3,N1000_nX200_sx1,6,1000,200,1,1.678554,0.880295,0.798259,0.510295,1.704989,1.130056,0.574933,0.383289,-0.026435,-0.249761,0.223326,0.127006,True,306.881285,236.981416,0.023792,0.227775,0.000100
dmavae,3,N1000_nX200_sx1,7,1000,200,1,1.690378,0.990310,0.700068,0.452367,1.704836,1.129085,0.575750,0.383833,-0.014458,-0.138776,0.124318,0.068534,True,309.707077,237.352131,0.015647,0.233624,0.000066
dmavae,3,N1000_nX200_sx1,8,1000,200,1,1.538687,1.075340,0.463346,0.297802,1.687686,1.111916,0.575770,0.383847,-0.149000,-0.036576,-0.112424,-0.086045,True,301.892379,235.912248,0.016615,0.218555,0.000070
dmavae,3,N1000_nX200_sx1,9,1000,200,1,1.571272,1.015416,0.555856,0.368257,1.668670,1.092115,0.576556,0.384370,-0.097398,-0.076699,-0.020700,-0.016113,True,303.255788,236.938017,0.020133,0.218686,0.000085
dmavae,3,N1000_nX200_sx1,10,1000,200,1,1.638684,1.056500,0.582184,0.402053,1.729756,1.153446,0.576310,0.384207,-0.091072,-0.096946,0.005874,0.017846,True,309.131482,241.321920,0.013137,0.219355,0.000054
dmavae,3,N1000_nX200_sx1,11,1000,200,1,1.749753,1.089214,0.660539,0.449437,1.706229,1.130418,0.575811,0.383874,0.043523,-0.041204,0.084727,0.065563,True,307.490639,238.184572,0.016948,0.225392,0.000071
dmavae,3,N1000_nX200_sx1,12,1000,200,1,1.671742,0.889110,0.782633,0.527868,1.684767,1.109074,0.575694,0.383796,-0.013025,-0.219964,0.206939,0.144072,True,309.064288,237.236939,0.013627,0.232403,0.000057
dmavae,3,N1000_nX200_sx1,13,1000,200,1,1.719226,1.026215,0.693010,0.449056,1.676593,1.101800,0.574792,0.383195,0.042633,-0.075585,0.118218,0.065861,True,310.811410,234.943981,0.013883,0.244095,0.000059
dmavae,3,N1000_nX200_sx1,14,1000,200,1,1.946478,1.527177,0.419301,0.294154,1.712868,1.136932,0.575936,0.383957,0.233610,0.390245,-0.156635,-0.089803,True,304.999162,237.052048,0.008195,0.222778,0.000035
dmavae,3,N1000_nX200_sx1,15,1000,200,1,2.093359,1.460574,0.632785,0.426150,1.717265,1.141934,0.575331,0.383554,0.376094,0.318640,0.057454,0.042596,True,306.005956,236.261358,0.007942,0.227919,0.000034
dmavae,3,N1000_nX200_sx1,16,1000,200,1,1.713241,1.317658,0.395583,0.296675,1.695237,1.119064,0.576174,0.384116,0.018004,0.198595,-0.180591,-0.087441,True,304.745442,234.680066,0.016453,0.229914,0.000070
dmavae,3,N1000_nX200_sx1,17,1000,200,1,1.718051,1.068828,0.649223,0.460383,1.691128,1.115280,0.575848,0.383899,0.026923,-0.046452,0.073375,0.076485,True,308.190611,236.696991,0.010765,0.231979,0.000045
dmavae,3,N1000_nX200_sx1,18,1000,200,1,1.683114,0.949376,0.733738,0.494767,1.701602,1.125383,0.576219,0.384146,-0.018488,-0.176008,0.157519,0.110621,True,308.367984,239.862502,0.018444,0.222155,0.000077
dmavae,3,N1000_nX200_sx1,19,1000,200,1,1.897292,1.089401,0.807891,0.546373,1.712526,1.137282,0.575244,0.383496,0.184766,-0.047882,0.232647,0.162877,True,312.178202,235.672129,0.015330,0.245072,0.000065
dmavae,3,N1000_nX200_sx1,20,1000,200,1,1.532115,1.038909,0.493206,0.332420,1.687304,1.111163,0.576141,0.384094,-0.155189,-0.072254,-0.082934,-0.051674,True,312.290608,240.720006,0.011679,0.229179,0.000049
dmavae,3,N1000_nX200_sx1,21,1000,200,1,1.762425,0.956983,0.805442,0.609128,1.701002,1.125668,0.575334,0.383556,0.061423,-0.168684,0.230107,0.225571,True,303.629051,236.152424,0.013507,0.222234,0.000057
dmavae,3,N1000_nX200_sx1,22,1000,200,1,1.981297,1.184184,0.797113,0.540898,1.696879,1.120809,0.576070,0.384047,0.284418,0.063376,0.221043,0.156851,True,307.532913,238.409479,0.011643,0.224768,0.000049
dmavae,3,N1000_nX200_sx1,23,1000,200,1,1.778187,1.001503,0.776684,0.479684,1.684217,1.108181,0.576036,0.384024,0.093970,-0.106678,0.200648,0.095660,True,312.019234,237.642035,0.014984,0.238374,0.000063
dmavae,3,N1000_nX200_sx1,24,1000,200,1,1.709452,0.999963,0.709490,0.508903,1.731668,1.155323,0.576346,0.384230,-0.022216,-0.155360,0.133144,0.124673,True,304.853551,238.801727,0.016853,0.216667,0.000071
dmavae,3,N1000_nX200_sx1,25,1000,200,1,1.705280,1.290569,0.414711,0.275681,1.708287,1.132222,0.576065,0.384043,-0.003007,0.158347,-0.161354,-0.108362,True,310.963683,238.269092,0.013006,0.233772,0.000055
dmavae,3,N1000_nX200_sx1,26,1000,200,1,1.479511,1.056926,0.422584,0.266968,1.724814,1.149668,0.575146,0.383431,-0.245304,-0.092742,-0.152562,-0.116463,True,306.953927,235.332285,0.012734,0.233330,0.000054
dmavae,3,N1000_nX200_sx1,27,1000,200,1,1.821484,1.071724,0.749761,0.482036,1.686939,1.111212,0.575727,0.383818,0.134545,-0.039488,0.174033,0.098217,True,311.866923,236.779418,0.021771,0.240768,0.000092
dmavae,3,N1000_nX200_sx1,28,1000,200,1,1.732483,1.040424,0.692060,0.457879,1.702428,1.126859,0.575569,0.383713,0.030055,-0.086436,0.116491,0.074166,True,311.528577,237.170390,0.014869,0.238688,0.000063
dmavae,3,N1000_nX200_sx1,29,1000,200,1,1.873310,0.969931,0.903379,0.537595,1.702760,1.126971,0.575789,0.383860,0.170550,-0.157040,0.327590,0.153735,True,308.988545,236.738291,0.011946,0.233828,0.000050
dmavae,3,N1000_nX200_sx1,30,1000,200,1,1.733957,1.297445,0.436512,0.289640,1.693231,1.117555,0.575676,0.383784,0.040726,0.179891,-0.139165,-0.094144,True,306.146755,233.263969,0.016617,0.238065,0.000071
dmavae,3,N1000_nX200_sx1,31,1000,200,1,1.770967,1.298231,0.472736,0.262205,1.677910,1.103100,0.574810,0.383206,0.093057,0.195130,-0.102074,-0.121001,True,304.472808,239.041614,0.020611,0.214900,0.000086
dmavae,3,N1000_nX200_sx1,32,1000,200,1,1.855005,1.097865,0.757140,0.457214,1.707422,1.131886,0.575536,0.383691,0.147582,-0.034021,0.181604,0.073523,True,308.930601,236.417871,0.028734,0.234722,0.000122
dmavae,3,N1000_nX200_sx1,33,1000,200,1,1.528158,0.853749,0.674410,0.412790,1.709808,1.133581,0.576227,0.384151,-0.181650,-0.279832,0.098183,0.028639,True,306.591182,236.809710,0.007713,0.227604,0.000033
dmavae,3,N1000_nX200_sx1,34,1000,200,1,1.809332,1.140145,0.669187,0.414914,1.735032,1.160271,0.574761,0.383174,0.074301,-0.020126,0.094427,0.031740,True,307.881741,234.422900,0.008929,0.238594,0.000038
dmavae,3,N1000_nX200_sx1,35,1000,200,1,1.616186,1.064723,0.551463,0.369636,1.703916,1.128868,0.575048,0.383365,-0.087730,-0.064145,-0.023586,-0.013729,True,305.443167,238.393158,0.018216,0.219517,0.000076
