method,scenario_id,scenario,rep,N,n_X,sigma2_x,ATE_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias,converged,first_10_loss,last_10_loss,last_10_loss_sd,relative_drop,relative_sd
cmavae,5,N1000_nX10_sx3,17,1000,10,3,1.705790,1.059888,0.645902,0.372493,1.693643,1.118325,0.575318,0.383545,0.012147,-0.058437,0.070584,-0.011052,True,30.683636,20.798471,0.004875,0.322164,0.000234
cmavae,5,N1000_nX10_sx3,18,1000,10,3,1.500176,0.991249,0.508927,0.322866,1.689744,1.113733,0.576011,0.384007,-0.189568,-0.122484,-0.067084,-0.061141,True,29.069924,20.811553,0.006305,0.284086,0.000303
cmavae,5,N1000_nX10_sx3,19,1000,10,3,1.600928,1.044560,0.556368,0.374096,1.697663,1.121930,0.575733,0.383822,-0.096735,-0.077371,-0.019365,-0.009726,True,30.208018,20.862877,0.006158,0.309360,0.000295
cmavae,5,N1000_nX10_sx3,20,1000,10,3,1.641732,1.076374,0.565358,0.342367,1.728767,1.151848,0.576919,0.384612,-0.087035,-0.075474,-0.011561,-0.042245,True,29.333597,20.871076,0.003025,0.288492,0.000145
cmavae,5,N1000_nX10_sx3,21,1000,10,3,1.767552,1.176623,0.590929,0.395049,1.728289,1.151700,0.576589,0.384393,0.039263,0.024924,0.014340,0.010656,True,29.545899,20.855953,0.006336,0.294117,0.000304
cmavae,5,N1000_nX10_sx3,22,1000,10,3,1.683967,1.135050,0.548917,0.422396,1.706913,1.131151,0.575761,0.383841,-0.022946,0.003899,-0.026844,0.038556,True,29.789376,20.931983,0.005529,0.297334,0.000264
cmavae,5,N1000_nX10_sx3,23,1000,10,3,1.840824,1.324580,0.516244,0.336662,1.705444,1.129354,0.576090,0.384060,0.135380,0.195226,-0.059846,-0.047398,True,29.392722,20.811897,0.003050,0.291937,0.000147
cmavae,5,N1000_nX10_sx3,24,1000,10,3,1.678077,0.973182,0.704895,0.457134,1.710920,1.135077,0.575843,0.383895,-0.032843,-0.161895,0.129052,0.073238,True,29.350811,20.784494,0.004959,0.291860,0.000239
cmavae,5,N1000_nX10_sx3,25,1000,10,3,1.684905,1.015881,0.669023,0.420420,1.681654,1.106064,0.575590,0.383726,0.003250,-0.090183,0.093433,0.036694,True,29.876176,20.837535,0.005258,0.302537,0.000252
cmavae,5,N1000_nX10_sx3,26,1000,10,3,1.844712,1.166893,0.677819,0.461602,1.717456,1.141403,0.576053,0.384035,0.127256,0.025490,0.101766,0.077566,True,29.623685,20.670765,0.004426,0.302222,0.000214
cmavae,5,N1000_nX10_sx3,27,1000,10,3,1.528070,1.022714,0.505356,0.316652,1.699442,1.123993,0.575450,0.383633,-0.171372,-0.101278,-0.070094,-0.066982,True,28.866756,20.871504,0.005841,0.276971,0.000280
cmavae,5,N1000_nX10_sx3,28,1000,10,3,1.623945,1.130451,0.493495,0.300740,1.738531,1.161824,0.576707,0.384471,-0.114586,-0.031374,-0.083212,-0.083731,True,31.388447,20.835952,0.002929,0.336190,0.000141
cmavae,5,N1000_nX10_sx3,29,1000,10,3,1.630142,1.177747,0.452396,0.297853,1.697710,1.122172,0.575539,0.383693,-0.067568,0.055575,-0.123143,-0.085840,True,30.258418,20.824367,0.004670,0.311783,0.000224
cmavae,5,N1000_nX10_sx3,30,1000,10,3,1.780241,1.176311,0.603930,0.405926,1.701131,1.126297,0.574834,0.383223,0.079110,0.050014,0.029096,0.022703,True,29.541704,20.770369,0.003780,0.296914,0.000182
cmavae,5,N1000_nX10_sx3,31,1000,10,3,1.628159,1.036390,0.591770,0.369552,1.719841,1.143532,0.576309,0.384206,-0.091682,-0.107143,0.015461,-0.014654,True,31.003949,20.814022,0.004351,0.328665,0.000209
cmavae,5,N1000_nX10_sx3,32,1000,10,3,1.707643,1.080792,0.626851,0.378036,1.678335,1.102362,0.575972,0.383981,0.029308,-0.021570,0.050879,-0.005945,True,29.504669,20.737220,0.006462,0.297155,0.000312
cmavae,5,N1000_nX10_sx3,33,1000,10,3,2.046037,1.190943,0.855094,0.573325,1.708206,1.133215,0.574992,0.383328,0.337831,0.057728,0.280103,0.189998,True,30.744079,20.802251,0.005170,0.323374,0.000249
cmavae,5,N1000_nX10_sx3,34,1000,10,3,2.007949,1.307761,0.700187,0.546432,1.722056,1.145806,0.576250,0.384167,0.285893,0.161955,0.123937,0.162266,True,31.263567,20.714207,0.005406,0.337433,0.000261
cmavae,5,N1000_nX10_sx3,35,1000,10,3,1.682077,1.062255,0.619822,0.431138,1.693000,1.117306,0.575694,0.383796,-0.010922,-0.055051,0.044128,0.047342,True,29.725504,20.701287,0.004155,0.303585,0.000201
cmavae,5,N1000_nX10_sx3,36,1000,10,3,1.889688,1.234590,0.655098,0.486583,1.720907,1.145539,0.575368,0.383579,0.168781,0.089051,0.079730,0.103005,True,30.262421,20.804822,0.004947,0.312520,0.000238
cmavae,5,N1000_nX10_sx3,37,1000,10,3,1.896753,1.343899,0.552855,0.406773,1.682809,1.105969,0.576839,0.384559,0.213945,0.237929,-0.023984,0.022214,True,30.014686,20.790805,0.004318,0.307312,0.000208
cmavae,5,N1000_nX10_sx3,38,1000,10,3,1.550717,1.008744,0.541973,0.388170,1.707828,1.131684,0.576143,0.384095,-0.157110,-0.122940,-0.034170,0.004075,True,29.382193,20.675216,0.005102,0.296335,0.000247
cmavae,5,N1000_nX10_sx3,39,1000,10,3,2.017852,1.205401,0.812451,0.526125,1.716792,1.140770,0.576022,0.384015,0.301060,0.064631,0.236428,0.142110,True,30.599458,20.825128,0.004140,0.319428,0.000199
cmavae,5,N1000_nX10_sx3,40,1000,10,3,1.666270,1.081800,0.584470,0.398711,1.687066,1.110951,0.576116,0.384077,-0.020796,-0.029151,0.008355,0.014634,True,28.943136,20.907933,0.005529,0.277620,0.000264
cmavae,5,N1000_nX10_sx3,41,1000,10,3,1.814113,1.217040,0.597072,0.446153,1.688746,1.112626,0.576120,0.384080,0.125367,0.104414,0.020953,0.062073,True,30.218472,20.794045,0.002757,0.311876,0.000133
cmavae,5,N1000_nX10_sx3,42,1000,10,3,1.888162,1.140056,0.748107,0.484587,1.718857,1.143882,0.574975,0.383317,0.169305,-0.003827,0.173132,0.101270,True,30.457583,20.781284,0.003587,0.317698,0.000173
cmavae,5,N1000_nX10_sx3,43,1000,10,3,1.819091,1.237548,0.581543,0.411104,1.702531,1.126405,0.576126,0.384084,0.116561,0.111143,0.005417,0.027020,True,29.176177,20.689498,0.004997,0.290877,0.000242
cmavae,5,N1000_nX10_sx3,44,1000,10,3,1.910323,1.285938,0.624385,0.362659,1.713993,1.138576,0.575417,0.383611,0.196330,0.147362,0.048968,-0.020953,True,30.133769,20.826261,0.003403,0.308873,0.000163
cmavae,5,N1000_nX10_sx3,45,1000,10,3,1.909599,1.263509,0.646090,0.439225,1.699338,1.122660,0.576679,0.384452,0.210261,0.140849,0.069412,0.054773,True,29.224572,20.755267,0.005976,0.289801,0.000288
cmavae,5,N1000_nX10_sx3,46,1000,10,3,1.812861,1.090533,0.722327,0.447660,1.676268,1.100535,0.575733,0.383822,0.136593,-0.010001,0.146594,0.063838,True,29.049974,20.706846,0.005039,0.287199,0.000243
cmavae,5,N1000_nX10_sx3,47,1000,10,3,1.570252,1.158899,0.411353,0.273842,1.668101,1.092404,0.575697,0.383798,-0.097849,0.066495,-0.164345,-0.109956,True,28.709192,20.886606,0.003785,0.272477,0.000181
cmavae,5,N1000_nX10_sx3,48,1000,10,3,1.590997,0.961207,0.629789,0.391605,1.707363,1.132269,0.575093,0.383396,-0.116366,-0.171062,0.054696,0.008209,True,28.698150,20.788055,0.004600,0.275631,0.000221
cmavae,5,N1000_nX10_sx3,49,1000,10,3,1.680630,1.077848,0.602782,0.418437,1.706900,1.132344,0.574557,0.383038,-0.026270,-0.054495,0.028225,0.035399,True,30.792059,20.806967,0.003870,0.324275,0.000186
cmavae,5,N1000_nX10_sx3,50,1000,10,3,1.671744,1.230717,0.441027,0.262751,1.679746,1.103925,0.575820,0.383880,-0.008001,0.126792,-0.134793,-0.121129,True,30.119195,20.768579,0.006114,0.310454,0.000294
cmavae,5,N1000_nX10_sx3,51,1000,10,3,1.545934,1.079087,0.466847,0.298909,1.693353,1.117650,0.575703,0.383802,-0.147419,-0.038563,-0.108855,-0.084893,True,30.232657,20.908237,0.003862,0.308422,0.000185
cmavae,5,N1000_nX10_sx3,52,1000,10,3,1.787578,1.208813,0.578764,0.396150,1.727325,1.151530,0.575795,0.383863,0.060254,0.057284,0.002969,0.012286,True,29.321303,20.747362,0.003298,0.292413,0.000159
cmavae,5,N1000_nX10_sx3,53,1000,10,3,1.935487,1.168056,0.767431,0.546569,1.698899,1.123697,0.575203,0.383468,0.236588,0.044359,0.192229,0.163101,True,29.206878,20.879526,0.004868,0.285116,0.000233
cmavae,5,N1000_nX10_sx3,54,1000,10,3,1.694437,0.981676,0.712761,0.502187,1.690207,1.114415,0.575792,0.383861,0.004230,-0.132739,0.136969,0.118325,True,29.628135,20.786395,0.004963,0.298424,0.000239
cmavae,5,N1000_nX10_sx3,55,1000,10,3,1.640212,1.099483,0.540728,0.384992,1.701882,1.127008,0.574874,0.383250,-0.061670,-0.027524,-0.034146,0.001742,True,29.265691,20.909335,0.003945,0.285534,0.000189
cmavae,5,N1000_nX10_sx3,56,1000,10,3,1.629013,1.205387,0.423626,0.283102,1.688077,1.112431,0.575646,0.383764,-0.059064,0.092957,-0.152020,-0.100662,True,29.976920,20.879178,0.004481,0.303492,0.000215
cmavae,5,N1000_nX10_sx3,57,1000,10,3,1.717508,1.049378,0.668130,0.402701,1.697868,1.122284,0.575584,0.383723,0.019640,-0.072906,0.092546,0.018978,True,29.242165,20.771180,0.005429,0.289684,0.000261
cmavae,5,N1000_nX10_sx3,58,1000,10,3,1.633615,1.077533,0.556082,0.366822,1.721831,1.145051,0.576780,0.384520,-0.088216,-0.067518,-0.020698,-0.017698,True,30.354975,20.841576,0.003849,0.313405,0.000185
cmavae,5,N1000_nX10_sx3,59,1000,10,3,1.807425,1.136689,0.670736,0.434352,1.695391,1.120337,0.575054,0.383369,0.112034,0.016353,0.095682,0.050983,True,29.876562,20.730439,0.004234,0.306130,0.000204
cmavae,5,N1000_nX10_sx3,60,1000,10,3,1.622627,1.062427,0.560200,0.332069,1.691785,1.116313,0.575472,0.383648,-0.069158,-0.053886,-0.015272,-0.051579,True,29.440403,20.740022,0.004511,0.295525,0.000217
cmavae,5,N1000_nX10_sx3,61,1000,10,3,1.824485,1.198655,0.625829,0.448133,1.707152,1.131762,0.575390,0.383593,0.117333,0.066894,0.050439,0.064539,True,29.075019,20.786963,0.006184,0.285058,0.000298
cmavae,5,N1000_nX10_sx3,62,1000,10,3,1.636853,0.975198,0.661655,0.394868,1.701339,1.125743,0.575596,0.383731,-0.064486,-0.150545,0.086059,0.011137,True,29.213671,20.803492,0.004477,0.287885,0.000215
cmavae,5,N1000_nX10_sx3,63,1000,10,3,1.797068,1.228389,0.568679,0.387066,1.723943,1.148201,0.575741,0.383827,0.073125,0.080188,-0.007062,0.003238,True,30.016256,20.707936,0.005057,0.310109,0.000244
cmavae,5,N1000_nX10_sx3,64,1000,10,3,1.754235,1.096310,0.657925,0.406903,1.698787,1.123874,0.574913,0.383275,0.055448,-0.027564,0.083012,0.023628,True,30.718023,20.822195,0.002874,0.322151,0.000138
cmavae,5,N1000_nX10_sx3,65,1000,10,3,1.456621,1.021490,0.435131,0.252486,1.690467,1.114436,0.576031,0.384021,-0.233846,-0.092946,-0.140900,-0.131534,True,28.139997,20.696838,0.002917,0.264505,0.000141
cmavae,5,N1000_nX10_sx3,66,1000,10,3,1.741367,1.114195,0.627173,0.422418,1.703032,1.128587,0.574445,0.382963,0.038336,-0.014392,0.052728,0.039455,True,28.900697,20.787508,0.003783,0.280726,0.000182
cmavae,5,N1000_nX10_sx3,67,1000,10,3,1.618986,1.216862,0.402124,0.252304,1.722591,1.146120,0.576471,0.384314,-0.103605,0.070742,-0.174347,-0.132010,True,29.667387,20.809943,0.003752,0.298558,0.000180
cmavae,5,N1000_nX10_sx3,68,1000,10,3,1.792561,1.160426,0.632135,0.464421,1.714244,1.138143,0.576101,0.384067,0.078317,0.022283,0.056034,0.080354,True,29.898657,20.881040,0.005042,0.301606,0.000241
cmavae,5,N1000_nX10_sx3,69,1000,10,3,1.625287,0.972174,0.653113,0.389789,1.689284,1.113593,0.575691,0.383794,-0.063997,-0.141419,0.077422,0.005995,True,29.646088,20.900820,0.004378,0.294989,0.000209
cmavae,5,N1000_nX10_sx3,70,1000,10,3,1.590229,1.017658,0.572571,0.380481,1.691249,1.116271,0.574978,0.383318,-0.101020,-0.098614,-0.002407,-0.002837,True,28.937926,20.739316,0.004692,0.283317,0.000226
cmavae,5,N1000_nX10_sx3,71,1000,10,3,1.788952,1.063735,0.725217,0.547341,1.711843,1.135455,0.576388,0.384258,0.077109,-0.071721,0.148829,0.163083,True,30.848017,20.808716,0.005048,0.325444,0.000243
cmavae,5,N1000_nX10_sx3,72,1000,10,3,1.719574,1.187441,0.532133,0.349939,1.728522,1.152535,0.575986,0.383991,-0.008948,0.034905,-0.043853,-0.034052,True,29.765440,20.784661,0.003016,0.301718,0.000145
cmavae,5,N1000_nX10_sx3,73,1000,10,3,1.532797,1.060732,0.472065,0.267439,1.705812,1.129568,0.576244,0.384163,-0.173016,-0.068836,-0.104180,-0.116724,True,29.314648,20.782875,0.004181,0.291041,0.000201
cmavae,5,N1000_nX10_sx3,74,1000,10,3,1.692227,1.139915,0.552312,0.332970,1.701941,1.125240,0.576701,0.384468,-0.009714,0.014675,-0.024390,-0.051498,True,29.635206,20.702103,0.005134,0.301436,0.000248
cmavae,5,N1000_nX10_sx3,75,1000,10,3,1.678518,1.026515,0.652003,0.376122,1.715630,1.138681,0.576949,0.384632,-0.037112,-0.112166,0.075055,-0.008511,True,31.518082,20.880347,0.003937,0.337512,0.000189
cmavae,5,N1000_nX10_sx3,76,1000,10,3,1.719567,1.106626,0.612941,0.431880,1.683167,1.107749,0.575419,0.383612,0.036399,-0.001123,0.037522,0.048268,True,29.702485,20.923638,0.003645,0.295559,0.000174
cmavae,5,N1000_nX10_sx3,77,1000,10,3,1.833602,1.197618,0.635984,0.428933,1.751800,1.175595,0.576205,0.384137,0.081802,0.022023,0.059779,0.044796,True,29.569389,20.864083,0.007678,0.294403,0.000368
cmavae,5,N1000_nX10_sx3,78,1000,10,3,1.749380,1.168240,0.581140,0.365484,1.714371,1.139042,0.575329,0.383552,0.035009,0.029198,0.005811,-0.018069,True,29.943768,20.634369,0.006053,0.310896,0.000293
cmavae,5,N1000_nX10_sx3,79,1000,10,3,1.571824,1.029595,0.542229,0.353199,1.687385,1.111031,0.576354,0.384236,-0.115561,-0.081437,-0.034124,-0.031037,True,29.580272,20.720466,0.003876,0.299517,0.000187
cmavae,5,N1000_nX10_sx3,80,1000,10,3,1.481311,1.028936,0.452375,0.263554,1.695523,1.118717,0.576806,0.384537,-0.214211,-0.089781,-0.124430,-0.120984,True,28.650856,20.713845,0.004919,0.277025,0.000237
cmavae,5,N1000_nX10_sx3,81,1000,10,3,1.977063,1.138775,0.838288,0.489710,1.717122,1.141490,0.575632,0.383754,0.259941,-0.002715,0.262657,0.105955,True,29.105263,20.800596,0.004762,0.285332,0.000229
cmavae,5,N1000_nX10_sx3,82,1000,10,3,1.751746,1.162097,0.589649,0.397199,1.701904,1.125913,0.575991,0.383994,0.049841,0.036184,0.013657,0.013205,True,30.102127,20.753270,0.003368,0.310571,0.000162
cmavae,5,N1000_nX10_sx3,83,1000,10,3,1.781416,1.187461,0.593955,0.404829,1.711940,1.135367,0.576573,0.384382,0.069477,0.052094,0.017382,0.020447,True,29.836134,20.842070,0.004843,0.301449,0.000232
cmavae,5,N1000_nX10_sx3,84,1000,10,3,1.645595,1.031889,0.613707,0.384724,1.693009,1.117330,0.575679,0.383786,-0.047414,-0.085441,0.038028,0.000937,True,29.983838,20.729935,0.006491,0.308630,0.000313
cmavae,5,N1000_nX10_sx3,85,1000,10,3,1.538779,1.148768,0.390011,0.273051,1.683766,1.110007,0.573759,0.382506,-0.144987,0.038761,-0.183748,-0.109455,True,29.393568,20.597510,0.004151,0.299251,0.000202
cmavae,5,N1000_nX10_sx3,86,1000,10,3,1.708120,1.120618,0.587502,0.369852,1.709285,1.133476,0.575809,0.383873,-0.001165,-0.012858,0.011694,-0.014020,True,29.961887,20.800859,0.007393,0.305756,0.000355
cmavae,5,N1000_nX10_sx3,87,1000,10,3,1.848959,1.261806,0.587153,0.365204,1.693452,1.118873,0.574579,0.383052,0.155507,0.142933,0.012574,-0.017848,True,29.665524,20.765874,0.004249,0.300000,0.000205
cmavae,5,N1000_nX10_sx3,88,1000,10,3,1.722000,1.054519,0.667482,0.477813,1.695416,1.119518,0.575899,0.383933,0.026584,-0.064999,0.091583,0.093880,True,29.011708,20.709405,0.006820,0.286171,0.000329
cmavae,5,N1000_nX10_sx3,89,1000,10,3,1.650265,1.107885,0.542381,0.356830,1.674708,1.099407,0.575301,0.383534,-0.024442,0.008478,-0.032920,-0.026704,True,29.239357,20.979210,0.003700,0.282501,0.000176
cmavae,5,N1000_nX10_sx3,90,1000,10,3,1.850187,1.207133,0.643053,0.426200,1.714611,1.139770,0.574841,0.383227,0.135576,0.067363,0.068213,0.042973,True,30.204360,20.908611,0.004270,0.307762,0.000204
cmavae,5,N1000_nX10_sx3,91,1000,10,3,1.782596,1.054149,0.728447,0.454624,1.693653,1.117679,0.575975,0.383983,0.088943,-0.063530,0.152473,0.070641,True,28.926460,20.847143,0.002973,0.279305,0.000143
cmavae,5,N1000_nX10_sx3,92,1000,10,3,1.623281,1.186246,0.437035,0.320318,1.701310,1.126526,0.574784,0.383190,-0.078029,0.059720,-0.137749,-0.062872,True,29.845682,20.875240,0.005003,0.300561,0.000240
cmavae,5,N1000_nX10_sx3,93,1000,10,3,1.575773,1.038878,0.536895,0.318254,1.711662,1.136264,0.575399,0.383599,-0.135890,-0.097386,-0.038504,-0.065345,True,30.303826,20.744564,0.006521,0.315447,0.000314
cmavae,5,N1000_nX10_sx3,94,1000,10,3,1.820544,1.238921,0.581623,0.382061,1.690382,1.114484,0.575898,0.383932,0.130162,0.124437,0.005725,-0.001871,True,30.210589,20.818695,0.007750,0.310881,0.000372
cmavae,5,N1000_nX10_sx3,95,1000,10,3,1.546196,1.145593,0.400603,0.234757,1.719202,1.144488,0.574714,0.383143,-0.173006,0.001105,-0.174111,-0.148386,True,29.383829,20.709735,0.002755,0.295200,0.000133
cmavae,5,N1000_nX10_sx3,96,1000,10,3,1.416600,1.032085,0.384516,0.259436,1.681384,1.106892,0.574491,0.382994,-0.264783,-0.074807,-0.189976,-0.123558,True,29.182621,20.736304,0.005686,0.289430,0.000274
cmavae,5,N1000_nX10_sx3,97,1000,10,3,1.737301,0.982530,0.754771,0.474609,1.696693,1.121025,0.575668,0.383779,0.040608,-0.138495,0.179103,0.090831,True,29.569362,20.683946,0.004164,0.300494,0.000201
cmavae,5,N1000_nX10_sx3,98,1000,10,3,1.544667,1.020668,0.523999,0.311839,1.709715,1.133299,0.576416,0.384277,-0.165048,-0.112631,-0.052417,-0.072438,True,29.971412,20.856295,0.005374,0.304127,0.000258
cmavae,5,N1000_nX10_sx3,99,1000,10,3,1.657473,1.067102,0.590370,0.320529,1.689693,1.115060,0.574633,0.383089,-0.032220,-0.047958,0.015737,-0.062560,True,29.339419,20.838262,0.005968,0.289752,0.000286
cmavae,5,N1000_nX10_sx3,100,1000,10,3,1.725177,1.197106,0.528072,0.308214,1.705602,1.130492,0.575110,0.383406,0.019575,0.066613,-0.047038,-0.075192,True,30.257073,20.768570,0.006320,0.313596,0.000304
cmavae,3,N1000_nX200_sx1,1,1000,200,1,1.564701,0.998185,0.566516,0.350978,1.699300,1.123553,0.575747,0.383832,-0.134599,-0.125368,-0.009231,-0.032854,True,313.268660,234.155838,0.013143,0.252540,0.000056
cmavae,3,N1000_nX200_sx1,2,1000,200,1,1.638770,0.920056,0.718715,0.506807,1.680194,1.105789,0.574405,0.382937,-0.041424,-0.185733,0.144310,0.123870,True,316.817750,235.510907,0.011763,0.256636,0.000050
cmavae,3,N1000_nX200_sx1,3,1000,200,1,1.754715,1.116617,0.638099,0.394391,1.707280,1.132088,0.575192,0.383461,0.047436,-0.015471,0.062907,0.010930,True,311.518438,234.025382,0.016804,0.248759,0.000072
cmavae,3,N1000_nX200_sx1,4,1000,200,1,1.370783,0.986228,0.384555,0.233071,1.701223,1.125058,0.576165,0.384110,-0.330439,-0.138830,-0.191609,-0.151039,True,314.987903,233.978883,0.018702,0.257181,0.000080
cmavae,3,N1000_nX200_sx1,5,1000,200,1,1.524673,1.014265,0.510408,0.340738,1.705306,1.129096,0.576210,0.384140,-0.180633,-0.114831,-0.065802,-0.043401,True,314.155917,234.609180,0.013927,0.253208,0.000059
cmavae,3,N1000_nX200_sx1,6,1000,200,1,1.674050,0.887808,0.786242,0.502348,1.704989,1.130056,0.574933,0.383289,-0.030940,-0.242248,0.211309,0.119059,True,312.230747,235.012373,0.010844,0.247312,0.000046
cmavae,3,N1000_nX200_sx1,7,1000,200,1,1.662417,0.975076,0.687340,0.451223,1.704836,1.129085,0.575750,0.383833,-0.042419,-0.154009,0.111590,0.067389,True,316.190076,235.126517,0.020399,0.256376,0.000087
cmavae,3,N1000_nX200_sx1,8,1000,200,1,1.524229,1.064525,0.459704,0.292768,1.687686,1.111916,0.575770,0.383847,-0.163457,-0.047391,-0.116066,-0.091079,True,315.083333,233.344476,0.017209,0.259420,0.000074
cmavae,3,N1000_nX200_sx1,9,1000,200,1,1.552971,0.993173,0.559799,0.366661,1.668670,1.092115,0.576556,0.384370,-0.115699,-0.098942,-0.016757,-0.017710,True,315.139444,234.704329,0.014180,0.255237,0.000060
cmavae,3,N1000_nX200_sx1,10,1000,200,1,1.638238,1.054900,0.583338,0.405356,1.729756,1.153446,0.576310,0.384207,-0.091518,-0.098547,0.007028,0.021149,True,314.293300,239.542851,0.018228,0.237837,0.000076
cmavae,3,N1000_nX200_sx1,11,1000,200,1,1.490935,0.871466,0.619469,0.419111,1.706229,1.130418,0.575811,0.383874,-0.215295,-0.258953,0.043658,0.035236,True,313.750308,235.983129,0.014607,0.247863,0.000062
cmavae,3,N1000_nX200_sx1,12,1000,200,1,1.526513,0.940044,0.586469,0.397646,1.684767,1.109074,0.575694,0.383796,-0.158254,-0.169030,0.010776,0.013851,True,311.911464,235.138456,0.013603,0.246137,0.000058
cmavae,3,N1000_nX200_sx1,13,1000,200,1,1.741655,1.063166,0.678489,0.454742,1.676593,1.101800,0.574792,0.383195,0.065062,-0.038635,0.103696,0.071547,True,310.970245,232.778422,0.020282,0.251445,0.000087
cmavae,3,N1000_nX200_sx1,14,1000,200,1,1.625417,1.238638,0.386779,0.258703,1.712868,1.136932,0.575936,0.383957,-0.087451,0.101706,-0.189157,-0.125254,True,319.550922,234.593616,0.016762,0.265865,0.000071
cmavae,3,N1000_nX200_sx1,15,1000,200,1,1.668942,1.098213,0.570729,0.383184,1.717265,1.141934,0.575331,0.383554,-0.048323,-0.043721,-0.004602,-0.000370,True,314.358443,234.552245,0.011180,0.253870,0.000048
cmavae,3,N1000_nX200_sx1,16,1000,200,1,1.405764,1.019130,0.386634,0.253949,1.695237,1.119064,0.576174,0.384116,-0.289474,-0.099933,-0.189540,-0.130167,True,309.577005,234.836073,0.018650,0.241429,0.000079
cmavae,3,N1000_nX200_sx1,17,1000,200,1,1.698501,1.054113,0.644388,0.455806,1.691128,1.115280,0.575848,0.383899,0.007374,-0.061167,0.068540,0.071907,True,316.703026,234.363118,0.015386,0.259991,0.000066
cmavae,3,N1000_nX200_sx1,18,1000,200,1,1.700330,0.972249,0.728080,0.482031,1.701602,1.125383,0.576219,0.384146,-0.001273,-0.153134,0.151861,0.097886,True,313.748716,237.858181,0.015068,0.241883,0.000063
cmavae,3,N1000_nX200_sx1,19,1000,200,1,1.784316,1.135483,0.648833,0.439834,1.712526,1.137282,0.575244,0.383496,0.071790,-0.001799,0.073589,0.056338,True,314.876198,233.358878,0.017222,0.258887,0.000074
cmavae,3,N1000_nX200_sx1,20,1000,200,1,1.529310,1.050160,0.479150,0.331234,1.687304,1.111163,0.576141,0.384094,-0.157994,-0.061003,-0.096991,-0.052860,True,312.410081,239.425118,0.016187,0.233619,0.000068
cmavae,3,N1000_nX200_sx1,21,1000,200,1,1.636568,0.984794,0.651774,0.497933,1.701002,1.125668,0.575334,0.383556,-0.064434,-0.140873,0.076440,0.114376,True,314.148853,233.739167,0.018049,0.255960,0.000077
cmavae,3,N1000_nX200_sx1,22,1000,200,1,1.671844,0.948875,0.722968,0.481037,1.696879,1.120809,0.576070,0.384047,-0.025036,-0.171934,0.146898,0.096991,True,313.651347,236.113511,0.015215,0.247210,0.000064
cmavae,3,N1000_nX200_sx1,23,1000,200,1,1.658847,1.003505,0.655342,0.378827,1.684217,1.108181,0.576036,0.384024,-0.025371,-0.104676,0.079306,-0.005197,True,313.357336,237.668208,0.017105,0.241543,0.000072
cmavae,3,N1000_nX200_sx1,24,1000,200,1,1.582267,1.040211,0.542056,0.384512,1.731668,1.155323,0.576346,0.384230,-0.149401,-0.115112,-0.034290,0.000281,True,312.607353,235.952630,0.015768,0.245211,0.000067
cmavae,3,N1000_nX200_sx1,25,1000,200,1,1.360981,0.989240,0.371741,0.245660,1.708287,1.132222,0.576065,0.384043,-0.347306,-0.142982,-0.204324,-0.138383,True,314.791584,236.581596,0.017935,0.248450,0.000076
cmavae,3,N1000_nX200_sx1,26,1000,200,1,1.472758,1.049690,0.423069,0.265810,1.724814,1.149668,0.575146,0.383431,-0.252056,-0.099978,-0.152078,-0.117621,True,315.877199,233.210294,0.011714,0.261706,0.000050
cmavae,3,N1000_nX200_sx1,27,1000,200,1,1.593298,0.884821,0.708477,0.437763,1.686939,1.111212,0.575727,0.383818,-0.093641,-0.226391,0.132749,0.053945,True,307.832459,233.496213,0.012445,0.241483,0.000053
cmavae,3,N1000_nX200_sx1,28,1000,200,1,1.643614,1.067406,0.576208,0.387531,1.702428,1.126859,0.575569,0.383713,-0.058814,-0.059453,0.000639,0.003818,True,315.003177,234.942879,0.016057,0.254157,0.000068
cmavae,3,N1000_nX200_sx1,29,1000,200,1,1.747398,1.014010,0.733388,0.446615,1.702760,1.126971,0.575789,0.383860,0.044638,-0.112961,0.157598,0.062755,True,310.102988,235.278394,0.012431,0.241289,0.000053
cmavae,3,N1000_nX200_sx1,30,1000,200,1,1.491408,1.096884,0.394525,0.256622,1.693231,1.117555,0.575676,0.383784,-0.201822,-0.020671,-0.181152,-0.127162,True,312.531684,231.179154,0.014710,0.260302,0.000064
cmavae,3,N1000_nX200_sx1,31,1000,200,1,1.535947,1.069600,0.466347,0.252970,1.677910,1.103100,0.574810,0.383206,-0.141963,-0.033500,-0.108462,-0.130236,True,313.226131,236.477653,0.019969,0.245026,0.000084
cmavae,3,N1000_nX200_sx1,32,1000,200,1,1.636575,0.940412,0.696163,0.404322,1.707422,1.131886,0.575536,0.383691,-0.070847,-0.191474,0.120626,0.020631,True,315.513335,233.604584,0.017825,0.259605,0.000076
cmavae,3,N1000_nX200_sx1,33,1000,200,1,1.455641,0.895205,0.560436,0.345237,1.709808,1.133581,0.576227,0.384151,-0.254167,-0.238376,-0.015791,-0.038915,True,311.687775,234.569393,0.013586,0.247422,0.000058
cmavae,3,N1000_nX200_sx1,34,1000,200,1,1.674698,1.141705,0.532994,0.319515,1.735032,1.160271,0.574761,0.383174,-0.060333,-0.018566,-0.041767,-0.063658,True,313.415975,232.719714,0.015249,0.257473,0.000066
